ValueId,StudyId,Year_Pub,Country_Codes,Int$_Per_Hectare_Per_Year,Continent,Site_Area_In_Hectares,Latitude,Longitude,Coastal_dunes,Coastal_lakes_and_lagoons,Coastal_river_deltas,Coastal_salt_marshes_and_reedbeds,Coral_reefs,Kelp_forests,Mangroves,Muddy_shorelines,_Plantations,Riverine_estuaries_and_bays,Rocky_shorelines,Sandy_shorelines,Seagrass_meadows,Shellfish_beds_and_reefs,Subtidal_sand_beds,_Tropical_cloud_forests,Tropical_dry_forests,Tropical_rain_forests,Aesthetic_information,Air_quality_regulation,Biological_control,Climate_regulation,Erosion_prevention,"Existence,_bequest_values",Food,Genetic_resources,Information_for_cognitive_development,"Inspiration_for_culture,_art_and_design",Maintenance_of_genetic_diversity,Maintenance_of_life_cycles,Maintenance_of_soil_fertility,Medicinal_resources,Moderation_of_extreme_events,Opportunities_for_recreation_and_tourism,Ornamental_resources,Pollination,Raw_materials,Regulation_of_water_flows,Spiritual_experience,Waste_treatment,Water,CE,CV,DC,FI,GV,HP,IO,MP,OC,PF,PP,RC,RT,SC,TC,VT,OT,Valued_Change,Number_Of_Beneficiaries,Site_Condition,Ecosystem_Condition,Real_GDP_per_capita,Population_in_25_km_radius,Population_in_50_km_radius,Population_in_75_km_radius,Ecosystem_area_in_25_km_radius,Ecosystem_area_in_50_km_radius,Ecosystem_area_in_75_km_radius,Length_of_coastal_segment,Urbanization_index,Reference
7140003,714,2007,BRB,4.4934,North America,29400,13.0801,-59.4876,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WTP to avoid 15 pieces of litter per 25 m, relative to baseline “best case” scenario",2492,,,,,,,,,,,,"Schuhmann, P. (2007) The Economic Value of Coastal Resources in Barbados Vacation Tourists Perceptions Expenditures and Willingness to Pay"
7140002,714,2007,BRB,3.7039,North America,29400,13.0801,-59.4876,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WTP to avoid 10 pieces of litter per 25 m, relative to baseline “best case” scenario",2492,,,,,,,,,,,,"Schuhmann, P. (2007) The Economic Value of Coastal Resources in Barbados Vacation Tourists Perceptions Expenditures and Willingness to Pay"
7140001,714,2007,BRB,1.6581,North America,29400,13.0801,-59.4876,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"WTP to avoid 5 pieces of litter per 25 m, relative to baseline “best case” scenario",2492,,,,,,,,,,,,"Schuhmann, P. (2007) The Economic Value of Coastal Resources in Barbados Vacation Tourists Perceptions Expenditures and Willingness to Pay"
7130007,713,2004,MEX,0.006,North America,100000,20.8478,-86.8755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Average WTP of visitors fees Marine Natural Area Puerto Morelos (Low Season),1321,,,,,,,,,,,,"Rivera-Planter, M., Muñoz-Piña, C. (2005) Fees for Reefs: Economic Instruments to Protect Mexico’s Marine Natural Areas, Current Issues in Tourism, 8:2-3, 195-213"
7130006,713,2004,MEX,0.0573,North America,12000,20.293611,-87.024722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Average WTP of visitors fees Marine Natural Area Cozumel (Low Season),1321,,,,,,,,,,,,"Rivera-Planter, M., Muñoz-Piña, C. (2005) Fees for Reefs: Economic Instruments to Protect Mexico’s Marine Natural Areas, Current Issues in Tourism, 8:2-3, 195-213"
7130003,713,2004,MEX,0.0056,North America,100000,20.8478,-86.8755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Average WTP of visitors fees Marine Natural Area Puerto Morelos (High Season),1321,,,,,,,,,,,,"Rivera-Planter, M., Muñoz-Piña, C. (2005) Fees for Reefs: Economic Instruments to Protect Mexico’s Marine Natural Areas, Current Issues in Tourism, 8:2-3, 195-213"
7130002,713,2004,MEX,0.0528,North America,12000,20.293611,-87.024722,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Average WTP of visitors fees Marine Natural Area Cozumel (High Season),1321,,,,,,,,,,,,"Rivera-Planter, M., Muñoz-Piña, C. (2005) Fees for Reefs: Economic Instruments to Protect Mexico’s Marine Natural Areas, Current Issues in Tourism, 8:2-3, 195-213"
7120015,712,2004,ASM,679.1773,Oceania,22200,-14.3064071,-170.6950175,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total sum of future annual values (corals),300,,,,,,,,,,,,"Polunin, N. (2004). Economic Valuation of Coral Reefs and Adjacent Habitats in American Samoa Final Report."
7120014,712,2004,ASM,592.4117,Oceania,22200,-14.3064071,-170.6950175,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Non-use benefits,300,,,,,,,,,,,,"Polunin, N. (2004). Economic Valuation of Coral Reefs and Adjacent Habitats in American Samoa Final Report."
7120013,712,2004,ASM,30.1672,Oceania,22200,-14.3064071,-170.6950175,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indirect shoreline protection,300,,,,,,,,,,,,"Polunin, N. (2004). Economic Valuation of Coral Reefs and Adjacent Habitats in American Samoa Final Report."
7120012,712,2004,ASM,4.7242,Oceania,22200,-14.3064071,-170.6950175,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Indirect artisanal fishery products,300,,,,,,,,,,,,"Polunin, N. (2004). Economic Valuation of Coral Reefs and Adjacent Habitats in American Samoa Final Report."
7120011,712,2004,ASM,1.5522,Oceania,22200,-14.3064071,-170.6950175,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Direct snorkel/dive expenditure,300,,,,,,,,,,,,"Polunin, N. (2004). Economic Valuation of Coral Reefs and Adjacent Habitats in American Samoa Final Report."
7120010,712,2004,ASM,3.3744,Oceania,22200,-14.3064071,-170.6950175,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Direct snorkelling/diving CS,300,,,,,,,,,,,,"Polunin, N. (2004). Economic Valuation of Coral Reefs and Adjacent Habitats in American Samoa Final Report."
7120009,712,2004,ASM,4.9266,Oceania,22200,-14.3064071,-170.6950175,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Subsistence fishing consumer surplus,300,,,,,,,,,,,,"Polunin, N. (2004). Economic Valuation of Coral Reefs and Adjacent Habitats in American Samoa Final Report."
7120008,712,2004,ASM,2.9695,Oceania,22200,-14.3064071,-170.6950175,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Artisanal fishery product added value,300,,,,,,,,,,,,"Polunin, N. (2004). Economic Valuation of Coral Reefs and Adjacent Habitats in American Samoa Final Report."
7120007,712,2004,ASM,38.6033,Oceania,22200,-14.3064071,-170.6950175,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Subsistence fishery product added value,300,,,,,,,,,,,,"Polunin, N. (2004). Economic Valuation of Coral Reefs and Adjacent Habitats in American Samoa Final Report."
7110001,711,2006,BES,7.0864,North America,2600,12.1717,-68.2937,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mean per person annual welfare losses for decline in coral reef quality for good scenario,211,,,,,,,,,,,,"Parsons, G., & Thur, R. (2006) Valuing quality of coral reef in Bonaire"
7110006,711,2006,BES,2209.5789,North America,2600,12.1717,-68.2937,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total asset value of the loss (poor scenario),211,,,,,,,,,,,,"Parsons, G., & Thur, R. (2006) Valuing quality of coral reef in Bonaire"
7110005,711,2006,BES,1928.7002,North America,2600,12.1717,-68.2937,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total asset value of the loss (medium scenario),211,,,,,,,,,,,,"Parsons, G., & Thur, R. (2006) Valuing quality of coral reef in Bonaire"
7110004,711,2006,BES,954.9875,North America,2600,12.1717,-68.2937,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,total asset value of the loss (good scenario),211,,,,,,,,,,,,"Parsons, G., & Thur, R. (2006) Valuing quality of coral reef in Bonaire"
7110003,711,2006,BES,16.3064,North America,2600,12.1717,-68.2937,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mean per person annual welfare losses for decline in coral reef quality for poorscenario,211,,,,,,,,,,,,"Parsons, G., & Thur, R. (2006) Valuing quality of coral reef in Bonaire"
7110002,711,2006,BES,14.3675,North America,2600,12.1717,-68.2937,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mean per person annual welfare losses for decline in coral reef quality for medium scenario,211,,,,,,,,,,,,"Parsons, G., & Thur, R. (2006) Valuing quality of coral reef in Bonaire"
7100003,710,2010,COL,2.6548,South America,1275,9.4124,-75.6281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Total value,8374,,Intermediate,,,,,,,,,,"Herrera, A. C., Pinilla, E. M., & Bolaños, E. Q. (2010). Valoración monetaria de los bienes y servicios ambientales ofertados por la Ciénaga: La Caimanera-Colombia. Saber, ciencia y libertad, 5(2), 109-130."
7100001,710,2010,COL,12236.8935,South America,1275,9.4124,-75.6281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,Total value,,,Intermediate,,,,,,,,,,"Herrera, A. C., Pinilla, E. M., & Bolaños, E. Q. (2010). Valoración monetaria de los bienes y servicios ambientales ofertados por la Ciénaga: La Caimanera-Colombia. Saber, ciencia y libertad, 5(2), 109-130."
7100002,710,2010,COL,29547.4294,South America,1275,9.4124,-75.6281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Total value,,,Intermediate,,,,,,,,,,"Herrera, A. C., Pinilla, E. M., & Bolaños, E. Q. (2010). Valoración monetaria de los bienes y servicios ambientales ofertados por la Ciénaga: La Caimanera-Colombia. Saber, ciencia y libertad, 5(2), 109-130."
7100004,710,2010,COL,70.0662,South America,1275,9.4124,-75.6281,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,Total value,,,Intermediate,,,,,,,,,,"Herrera, A. C., Pinilla, E. M., & Bolaños, E. Q. (2010). Valoración monetaria de los bienes y servicios ambientales ofertados por la Ciénaga: La Caimanera-Colombia. Saber, ciencia y libertad, 5(2), 109-130."
7080003,708,2010,COL,132.0932,South America,9965,10.866667,-74.416667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,value of the flow of services,,The site is in a recovery trend in 2011,Intermediate,,,,,,,,,,
7080002,708,2010,COL,373.1044,South America,12715,10.866667,-74.416667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,value of the flow of services,,The site is in a recovery trend in 2011,Intermediate,,,,,,,,,,
7080001,708,2010,COL,561.0584,South America,12715,10.866667,-74.416667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,value of the flow of services,,The site is in a recovery trend in 2011,Intermediate,,,,,,,,,,
7070004,707,2016,COL,198.0031,South America,35631,10.866667,-74.416667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,value of the flow of services,1200,The site is in a recovery trend in 2011,Intermediate,,,,,,,,,,
7070003,707,2016,COL,287.639,South America,29576,10.866667,-74.416667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,value of the flow of services,1200,The site is in a recovery trend in 2011,Intermediate,,,,,,,,,,
7070002,707,2016,COL,301.7883,South America,26706,10.866667,-74.416667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,value of the flow of services,1200,The site is in a recovery trend in 2011,Intermediate,,,,,,,,,,
7070001,707,2016,COL,244.4946,South America,26706,10.866667,-74.416667,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,value of the flow of services,1200,The site is in a recovery trend in 2011,Intermediate,,,,,,,,,,
7060002,706,2015,COL,0.0631,South America,1990,5.6797,-77.2924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Value for changes in the total area of mangroves for recreation per visitor,7000,The site has small intervention,Well-functioning (or extensively managed),,,,,,,,,,"Pupo García, L. C., & Parada Corrales, J. (2015). Valoración económica de los bienes y servicios ecosistémicos del golfo de Tribugá - Colombia. Revista Panorama Económico, 23, 38–54. https://doi.org/10.32997/2463-0470-vol.23-num.0/2015/141"
7060001,706,2015,COL,3.5786,South America,60138,5.6797,-77.2924,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,value for the total area of mangrove for recreation,7000,The site has small intervention,Well-functioning (or extensively managed),,,,,,,,,,"Pupo García, L. C., & Parada Corrales, J. (2015). Valoración económica de los bienes y servicios ecosistémicos del golfo de Tribugá - Colombia. Revista Panorama Económico, 23, 38–54. https://doi.org/10.32997/2463-0470-vol.23-num.0/2015/141"
7050008,705,2015,NCL,0.093,Oceania,250000,-20.904305,165.618042,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Individual WTP (areas of practice for ZCO),550,The coral reefs and associated ecosystems from this area are globally in good condition.,Well-functioning (or extensively managed),,,,,,,,,,"Marre, J., Brander, L., Thebaud, O., Boncoeur, J., Pascoe, S., Coglan, L., & Pascal, N. (2015). Non-market use and non-use values for preserving ecosystem services over time: A choice experiment application to coral reef ecosystems in New Caledonia. Ocean and Coastal Management, 105(C), 1-14."
7050007,705,2015,NCL,0.1222,Oceania,250000,-20.904305,165.618042,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Individual WTP (coastal and marine landscapes),550,The coral reefs and associated ecosystems from this area are globally in good condition.,Well-functioning (or extensively managed),,,,,,,,,,"Marre, J., Brander, L., Thebaud, O., Boncoeur, J., Pascoe, S., Coglan, L., & Pascal, N. (2015). Non-market use and non-use values for preserving ecosystem services over time: A choice experiment application to coral reef ecosystems in New Caledonia. Ocean and Coastal Management, 105(C), 1-14."
7050006,705,2015,NCL,0.1406,Oceania,250000,-20.904305,165.618042,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Individual WTP (health of marine life),550,The coral reefs and associated ecosystems from this area are globally in good condition.,Well-functioning (or extensively managed),,,,,,,,,,"Marre, J., Brander, L., Thebaud, O., Boncoeur, J., Pascoe, S., Coglan, L., & Pascal, N. (2015). Non-market use and non-use values for preserving ecosystem services over time: A choice experiment application to coral reef ecosystems in New Caledonia. Ocean and Coastal Management, 105(C), 1-14."
7050005,705,2015,NCL,0.0934,Oceania,250000,-20.904305,165.618042,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Individual WTP (fished animals),550,The coral reefs and associated ecosystems from this area are globally in good condition.,Well-functioning (or extensively managed),,,,,,,,,,"Marre, J., Brander, L., Thebaud, O., Boncoeur, J., Pascoe, S., Coglan, L., & Pascal, N. (2015). Non-market use and non-use values for preserving ecosystem services over time: A choice experiment application to coral reef ecosystems in New Caledonia. Ocean and Coastal Management, 105(C), 1-14."
7050004,705,2015,NCL,0.3875,Oceania,185280,-20.96667,164.7,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Individual WTP (areas of practice for ZCO),550,"is facing pressures from coastal mining, as well as growing development and urbanization, implying important degradation of the vast lagoon and marine ecosystems.",Well-functioning (or extensively managed),,,,,,,,,,"Marre, J., Brander, L., Thebaud, O., Boncoeur, J., Pascoe, S., Coglan, L., & Pascal, N. (2015). Non-market use and non-use values for preserving ecosystem services over time: A choice experiment application to coral reef ecosystems in New Caledonia. Ocean and Coastal Management, 105(C), 1-14."
7050003,705,2015,NCL,0.0753,Oceania,185280,-20.96667,164.7,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Individual WTP (coastal and marine landscapes),550,"is facing pressures from coastal mining, as well as growing development and urbanization, implying important degradation of the vast lagoon and marine ecosystems.",Well-functioning (or extensively managed),,,,,,,,,,"Marre, J., Brander, L., Thebaud, O., Boncoeur, J., Pascoe, S., Coglan, L., & Pascal, N. (2015). Non-market use and non-use values for preserving ecosystem services over time: A choice experiment application to coral reef ecosystems in New Caledonia. Ocean and Coastal Management, 105(C), 1-14."
7050002,705,2015,NCL,0.1425,Oceania,185280,-20.96667,164.7,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Individual WTP (health of marine life),550,"is facing pressures from coastal mining, as well as growing development and urbanization, implying important degradation of the vast lagoon and marine ecosystems.",Well-functioning (or extensively managed),,,,,,,,,,"Marre, J., Brander, L., Thebaud, O., Boncoeur, J., Pascoe, S., Coglan, L., & Pascal, N. (2015). Non-market use and non-use values for preserving ecosystem services over time: A choice experiment application to coral reef ecosystems in New Caledonia. Ocean and Coastal Management, 105(C), 1-14."
7050001,705,2015,NCL,0.0804,Oceania,185280,-20.96667,164.7,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Individual WTP (fished animals),550,"is facing pressures from coastal mining, as well as growing development and urbanization, implying important degradation of the vast lagoon and marine ecosystems.",Well-functioning (or extensively managed),,,,,,,,,,"Marre, J., Brander, L., Thebaud, O., Boncoeur, J., Pascoe, S., Coglan, L., & Pascal, N. (2015). Non-market use and non-use values for preserving ecosystem services over time: A choice experiment application to coral reef ecosystems in New Caledonia. Ocean and Coastal Management, 105(C), 1-14."
7030005,703,2007,PRI,116.9601,North America,6357,18.348611,-65.56805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,Small-scale fishing,,,,,,,,,,,,,Estudios Tecnicos (2007). Economic Assesment of Eastern Puerto Rico´s Coral Reefs and Associated Environments
7030006,703,2007,PRI,41182.3837,North America,6357,18.348611,-65.56805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Value for users,,,,,,,,,,,,,Estudios Tecnicos (2007). Economic Assesment of Eastern Puerto Rico´s Coral Reefs and Associated Environments
7030008,703,2007,PRI,199.1826,North America,6357,18.348611,-65.56805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Education and research value,,,,,,,,,,,,,Estudios Tecnicos (2007). Economic Assesment of Eastern Puerto Rico´s Coral Reefs and Associated Environments
7030007,703,2007,PRI,113.9964,North America,6357,18.348611,-65.56805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,Protection value,,,,,,,,,,,,,Estudios Tecnicos (2007). Economic Assesment of Eastern Puerto Rico´s Coral Reefs and Associated Environments
7030003,703,2007,PRI,45092.2793,North America,6357,18.348611,-65.56805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Bequest value,,,,,,,,,,,,,Estudios Tecnicos (2007). Economic Assesment of Eastern Puerto Rico´s Coral Reefs and Associated Environments
7030002,703,2007,PRI,41291.4053,North America,6357,18.348611,-65.56805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Future value,,,,,,,,,,,,,Estudios Tecnicos (2007). Economic Assesment of Eastern Puerto Rico´s Coral Reefs and Associated Environments
7030001,703,2007,PRI,65529.9044,North America,6357,18.348611,-65.56805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Existential value,,,,,,,,,,,,,Estudios Tecnicos (2007). Economic Assesment of Eastern Puerto Rico´s Coral Reefs and Associated Environments
7030004,703,2007,PRI,40937.5427,North America,6357,18.348611,-65.56805,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Biodiversity value,,,,,,,,,,,,,Estudios Tecnicos (2007). Economic Assesment of Eastern Puerto Rico´s Coral Reefs and Associated Environments
7020003,702,2008,VGB,129.8015,North America,15300,18.436539,-64.618103,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Total annual WTP for diving,256,,,,,,,,,,,,"Hime, S. (2008) Effect of marine tourism on coral reefs in BVI"
